emotion,text
Anger,"@UPYD @upyd_prensa @UPyDValencia  Antes de hablar de Miguel Ángel Blanco lávate la boca, @AlfonsoAznar, responde y  deja de insultar"
Anger,@nxtciphermr_ Ah. . .  ━Apenas aquella irritante voz invadió la habitación principal donde el se encontraba frunció el ceño [ + ]
Anger,No puede ser tan resentido DIOMIO
Anger,"@CyDLeonesa mucho NO SOCIO pasando en la cola delante de socios eligiendo sitio.  Mucho socio indignado y esto va lento no, lo siguiente."
Anger,Marco...¿no es terrorismo en la Araucanía?... pues te escucho ¿ qué es?
Anger,"Si fumo es mi problema ,que tanto puterio hacen"
Anger,@shoopsuey @culoman @Subnorbook @Tabernita Ya lo dijeron los Simpsons: No hay justicia como la impartida por una muchedumbre enfurecida.
Anger,"@MiLagros_AJ Ya se me paso eso, soy celosa me enojo todo pero dsp se me pasa no me podria enojar mas d 10min con uds."
Anger,"Si a mi me ponen fortuna eterna llena de lujos y demases, vendo hasta mi madre, eso de los valores y principios solo existe para conformarse"
Anger,"@AsisOberdan: ""Lo de Lula me parece un espanto"""
Anger,¡EN CHILE!  pena de muerte. a quiénes matan. ¿Porqué?  ¡MATAR! A UN ¡INOCENTE!
Anger,Se acuerdan de esa época en twitter en que las polémicas eran del nivel de la #pipetón? Qué ordinarias las de ahora. 
Anger,Me duele muchisimo el machucon que tengo en la pierna😤
Anger,"Con la tremenda siesta que dormi olvidate que me duermo ahora,la puta madrrrree"
Anger,Un asco me quedo el pelo 😤😤
Anger,"Ojalá Dios, ponga su mano para tener calma de la sed de venganza que puede continuar."
Anger,PELEA AMIGOS A LOS PUÑOS UN PAR DE WANNABES CONTRA UN PERFIL FALSO JAJAJAJJAJAJAJAJJA
Anger,Esta demasiado orgullosa en verdad🌚
Anger,@FedericaaAraujo Me estabas echando por demostrarte mi amor. Estoy ofendido
Anger,me siento muy frustrado conmigo mismo: me siento ansioso
Anger,"Hasta los webs de tanta burocracia, comisiones y getismo en general. Dan ganas de hacer de Michael Douglas en Un día de furia..."
Anger,Por qué los putos de @TwitterSupport me suspendieron mi cuenta @xhisho 
Anger,"@LeSarcastico Esos ""influencers"" son un desmadre "
Anger,"@Daniel_ChefMX así que tómalo como algo psicológico, no de gordura "
Anger,Están pasando los simpsons a esta fucking hora... Estoy felíz y enojado
Anger,@_itsdesconocida Pues si pero porque cambias de tema disimuladamente 😑 
Anger,@sophiareyest Asi son las Zorras ... 😂
Anger,Ni un día me dura la pieza ordenada 
Anger,"@AnitaBotwin Porque claro, esta gente son una grandísima banda peligrosa que maneja artefactos explosivos chungos. #Ironía"
Anger,Hablar de mi curso me da rabia y mucha tristeza al mismo tiempo
Anger,WOW HAN VISTO A PIQUÉ VOTANDO. COMO SE LE OCURRE VOTAR. FUERA DE LA SELECCIÓN ESPAÑOLA. (#ironía)
Anger,Es la venganza de todos los tacos que comimos en Culiacán
Anger,"Hoy, a pesar de los reclamos de miles de ciudadanos, el @INEMexico aprobó por unanimidad lineamientos para censurar las redes sociales."
Anger,Quiero volver a ser amargada de nuevo.
Anger,Me parece muy gracioso ver como las personas reaparecen en tu vida cuando les conviene
Anger,¿Soy el único amargado que se le hace estúpido estarse contestando con puros memes?
Anger,Yo no cambió ni cambie por nadie ni nada😶 solamente quiero que se den cuenta porque me enojo de la nada .. no voy a decir nads
Anger,¿Neta CDMX? 3 bloqueos en toda la ciudad. 3 pinches bloqueos y perder 3 horas en el tráfico. ¿Neta? 😠😠😠
Anger,TUVE UN DIA TAN DE MIERDA Y LEER LO DE RICARDO ADRIÁN ME SACÓ TODA LA TRISTEZA
Anger,💢Ssfa Puta  #Rabia🤦‍♀️: me siento enojada
Anger,Viste cuando tenes un novio super celoso 
Anger,@camilaxwitness Eres una gobernada indignada entonces 🤷🏻‍♀️
Anger,"@blavkdog @cherflIoyd Pues nel, nomas nos vienes a insultar mejor dinos cosas bonitas."
Anger,Dormi bue mal fse 
Anger,"Me caga lo politicamente correcto, los progresistas y los democratas. Chinguen a su madre, dejenos insultar a todos en paz."
Anger,@bdelamaza Cansado si Alexis cambia o no se club
Anger,@jocelynmb_ Ya hubiera tumbado la puerta 
Anger,"@diegosaviola10 @Equidadfutbol @AmericadeCali Sufriendo y con la contención en el banco, perdió america por la terquedad de el Dt"
Anger,Tenéis el odio y el resentimiento inyectado en vena. Acojonáis.
Anger,@FuriaRojaTV Torres es muy terco perdió en el estadio donde le gritan alos dt burro
Anger,no soporto ver que maltraten a un animal o que lo maten para comerlo pero lamentablemente la carne es TAN rica
Anger,Si me hablan no me enojo eh
Anger,"@LivSyk JAJAJAJAJAJA bueno, no es enojo, es molestia. Agh, es difícil. Hay más contras que pros. 😣"
Anger,Mc estar enojada con mi hermano porque veo algo y lo quiero etiquetar pero mi orgullo no me dejaaa
Anger,Imaginense un mundo sin pastillas anticonceptivas numa que PESADILLA
Anger,Arrepiéntete pescador 
Anger,Igual estoy enojada con vos😞😘@taranilla_naia
Anger,"Hoy le compre un regalo a mi ahijada, y la mina me dice ""cuanto tiene tu beba"" pero por dios q mujer desagradable jajajajaj"
Anger,"Mi amigo y su novia cuando toman se desconectan bien cabron y si se pelean, se agarran hasta a madrazos. Ayer fue uno de eso días 😩😳 "
Anger,La risa de pelotudo no te la robo mostri👌😂😝
Anger,TE VALGO VERGA AMA porque no veo que me lleves por jeringas 
Anger,"« daño que le hiciera a pesar de ser un crío desde su punto de vista. Ni cómo podía acabar. Volvió a pegarle una vez más, esta vez en la »"
Anger,Tremendo asco me da cuando me lo nombran.
Anger,@MiicaaJunior Que ni culo inquieto es😒😂
Anger,Es la pendejada mas grande dicha por ti
Anger,@joserubensentis Que puede salir mal??? #Ironia
Anger,Subió un chico lindo al bondi y no pare de mirarlo hasta que se acercó más y baje la mirada. Así de cagona soy. Me defraude a mi misma
Anger,"Si Cataluña tuviera un dictador como Maduro mañana se celebraría el referendo con toda normalidad y mas aun, con apoyo del gobierno.#Ironía"
Anger,"Mira eh,Si el dia ya lo tenia malo,me faltaba tener a @DanielaBlume ""enfadada"" por comentarios estupidos. 😡😡😡😡😡😡😡"
Anger,No coger los auriculares ha sido totalmente ilegal 
Anger,"@Profeco buenas noches, donde podria levantar una queja de un equipaje dañado que no me quiere pagar @viajaVolaris? Tengo todas las pruebas!"
Anger,"No importa cuán enojado o triste me sienta, jamás te pediría que te alejes o me dejes solo."
Anger,"Que resentida no? Por favorrrr, el negrito algo de razon tenia al decirme que sos una traumada barbara."
Anger,"En realidad mi cumpleaños me chupa un huevo, solamente me aprovecho de ese tabú para comer muchas cosas "
Anger,"#ndc soy una minita re pacífica ,cero rencores ,pero me encanta el gustito de la venganza."
Anger,"uy dios solo porque estoy 💍 no me lo quiere decir, lo odio😠"
Anger,"Simplemente corruptos e infames los diputados, cubriendo sus espaldas #NoMásCorrupción #enojado #triste #Guatemala"
Anger,@guiseverino4 Cala boca 😡
Anger,Ganas de decirte lo que me pasa con vos no me faltan  Pero AY QUE COBARDE QUE SOY
Anger,"Me acaban de ""insultar"" diciéndome Maluma y pos na'a que ver"
Anger,"Sabias que cuando estás enfadado con alguien, esa persona ocupa el 80 % de tus pensamientos."
Anger,Me duele un dedo del pie. Me voy sentando a ver cómo he ofendido a 20 colectivos con esto.
Anger,"@ValeDesavado Jajajaja y si, ni la alarma de tu casa te despierta hdp"
Anger,"@IvanMarquezFARC Llena de satisfacción y orgullo a la Colombia de gente buena, no a la Colombia de hijos de puta asesinos como usted..."
Anger,"Tenía desde que estaba en secu en 2o sin pelearme por redes sociales, que bien se siente descargar tu enojo escribiendo JAJAJA"
Anger,"Inhala-exhala, no voy a caer en el juego, inhala-exhala... "
Anger,"Gracias a los del plantón por ejercer sus derechos pisoteando los nuestros, nunca cambien gente de Chimalhuacán. 👏👏"
Anger,Ya puse mis mejores canciones para esta etapa de enojo pasarla bien chingona
Anger,No creo que ninguna víctima de Eta se sentirá ofendida por homenajear a Miguel Ángel Blanco. Su asesinato unió al pueblo español.
Anger,@Sofiaaaeiou_ ¿Cuál es la pelea? Jajajajajaja la chismosa.
Anger,Me estresa saber que tengo que llevar pareja el 13 de Oct y que el 15 es la FDD 
Anger,"@Pablo_Iglesias_ Pablo está muy enfadado, todos saben que Pablo también quiere acudir a la fiesta."
Anger,Cuando una mujer tiene los ojos llenos de lágrimas #YNuncaFaltaElQuePregunta  Estás llorando?... Nooo... Me entró una pestaña en el ojo... 😭
Anger,"@PrincessPrian q dira  @RegidorSeriHmo d q tú usas ""belleza autoctona"" como insulto racial? Esas lagrimas ni tú t la crees hipo cr ita 😕😮😇"
Anger,@vdevaldivia #ironía. Que hay gente que no entiende las cosas.
Anger,La canción de oye mujer es la osa más desagradable y corriente que puede existir ugh! No la tolero ...
Anger,"@DulceHTPMS Aparte de que es horrible cuando me pasa porque literal mi humor es un asco, me enojo demasiado, ¿por qué soy así?"
Anger,@manueljmontes @DiegoVentura82 Es un atropello en toda regla.
Anger,Lo más incómodo andar resfriado y con los labios hechos perrrcha
Anger,Paula está indignada y yo que no tengo ni para indignarme
Anger,Ninguna de mis amigas me escucha cuando les hablo. 
Anger,"Echenique:""Esto le sirve al PP para insultar a Carmena1mujer q es jueza y q ha luchado toda su vidaxlo derechos humanos"".👏 #HomenajeBlancoEP"
Anger,"mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable"
Anger,"@jet1403 Clavillazo y su banda de ratas no tienen madre, y Lopez Obrador es un peligro para México? Por favor"
Anger,Agradecemos a @gpscongreso y a @Pdemocratacat expresar la indignación ante la llegada mal y tarde del Gobierno al compromiso con #refugiados
Anger,@PonePrimera870 @RominaDelPla @romanlejtman16 Resentida. Hacerte tratar. Pobres alumnos. Los gestos educan y el tuyo es violento
Anger,Nunca estuve tan enojado.
Anger,"No estoy automatizada. No hago actividades maliciosas. No soy troll. #AnimalesSueltos Ni Macrista. Ni K. Menos,massista. Solamente INDIGNADA"
Anger,"Fui atacada por una tijerilla , habrá venganza. Buenas noches."
Anger,Creo que voy a borrar snapchat a la mierda 
Anger,@laresolana ya quiero que empiece!!! Y mañana no me podré levantar 
Anger,@milyzambrano Es una posición dogmática de AP como Gobierno. No pueden arrastrados a todos como cómplices del criminal genocida.
Anger,"Estoy muy indignado, ellos estan ebrios y flayean que yo estoy ebrio y no me dejan tomar, alta familia"
Anger,"What, me despertó alto relámpago ahora no duermo más 😭 "
Anger,Que hdp es😠
Anger,#TotalmenteDivaMega grrrr la mitad del capitulo dio aller 😤😤😤😤😤
Anger,"@Cinepolis la función de Dunquerque en gran plaza en León, Gto se borrosa. Mal enfocada "
Anger,@richarddigo No se la verdad explicame como te tengo de amargado jajajajajajjajajajajajaja
Anger,@M_zucke Tuiter tiene la culpa 
Anger,"Eso sí, lo tengo hirviendo, puedo freír perfectamente un huevo en mi brazo."
Anger,"Es muy democrático increpar, señalar e insultar a quien no piensa como tú. #3Oct #Ironía"
Anger,@69__nlf falsa inocencia.—  Te veo un poco enfadado... ¿Ha ocurrido algo? ♡
Anger,"Quiero mi buzo de vuelta, canutas 👊"
Anger," LIKE SI ERES ARMY  "" REPORTENSE ARMYS """" Y TODAS ESAS WEAS .... NO QUIERO OFENDER ,PERO ME TURBO CAGAN ESAS WEA AAAAAAH - c muere - ;;;;"
Anger,Me mola la gente que responde #Ironia
Anger,Cuando se junta la hipocresía las ganas y las ganas de lucirse el resultado es lamentable y repugnante.
Anger,@zaurendrunks Cállate señorita venganza
Anger,@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!
Anger,"Si de por sí me cargo a Satanas todo el tiempo, enojado más."
Anger,Iría a molestar a mi amiga Laura porque estoy tan aburrida. Pero esta re frío.
Anger,"@nabedal77 Si, @Aylenmilla me lo hizo, buff muy amargo"
Anger,@richarddigo No creo yo eso jajajajaja si conmigo estas amargado
Anger,"@eldiarioes Como puede este monaguillo insultar a Carmen ,pedorro no le llegas a las suelas d los zapatos?"
Anger,"Me pongo triste-enojada de un momento para el otro... Ya ni yo me banco, no me imagino el resto"
Anger,"Acá (Merlo) hay un almacén que atiende de 18 a 01... En epokas de oscurantismo K eran 20 m de cola a esta hora, hoy juegan al solitario."
Anger,"Por todo me enojo, diosito ayúdame plis"
Anger,"hoy llore prácticamente la mitad del dia, la otra motad fue risa y enojo 😑💣💥"
Anger,Pues al final ayer volvía a casa sin ningún bikini e indignada
Anger,Directo al cora la alarma 6 am
Anger,"@ElSabuesoAP @DeniseDresserG @senadomexicano Lo que toenen apretado, es el cuello de los Mexicanos👹👎"
Anger,@fabiestefer Como que no 😠..uuufff Deoos mio mánda más pasiencia que se me está acabando con esta mujer
Anger,EN SERIO TANTO ME VAS A COLGAR DIOS
Anger,"Hoy en ""iria versus burocracia"" el caso del banco. Donde siempre ocurren cosas maravillosas... #ironía"
Anger,no se si agustin esta enojado en serio o se esta haciendo el enojado:///
Anger,La #JuezaMentastyPROPepsico ordena un cobarde desalojo nocturno a los obreros q sólo quieren mantener sus empleos #NoDesalojenPepsico
Anger,"@ElNacionalWeb Después de que ha fregado a un montón de gente como miembro del Colectivo La Piedrita, va a salir con ese llanto. Cobarde."
Anger,Un rey hablando de democracia...#ironía
Anger,"@shobjin Joda verdad que si me tienen aburrida con eso no se dan cuenta que todos son como hermanos, se pasan con esas cosas"
Anger,#GÉMINIS: a veces piensas como ejecutar una buena venganza contra los que han sido malos contigo. Tarde o temprano la llevarás a cabo...
Anger,Qp con la morra esta quien se cree ? 
Anger,@DanielPonne: grave y brutal represión  sufre en estos momentos la comunidad de San Jacinto y Mara Norte de Maracaibo
Anger,pavor de gente retardada
Anger,Cuando era chico mi vieja no me queria comprar un autito y quede enojado le meé la cama y le heche la culpa al perro 😂😂😂😂
Anger,"No cambia más x dios, que pendejo de mierda que es😠"
Anger,@CristinaReyesec @mfespinosaEC Es una vergüenza tener este tipo de cancilleres... apoyando al genocidio..😠
Anger,"Yo siempre quise ser caballero pero no puedo ver una pelea de mentira en la tele, imposible así."
Anger,El Disgusto de las 08:22. No hay zumitos. Xd.
Anger,Un euro? Se perdió el respeto.
Anger,Tanto que hablaban de poder popular y ahora el desgobierno le tiene terror a la expresion y opinión de pueblo. #ConsultaPopular
Anger,@ResistentPatria @ScarletMoly ya estamos cansado d tanta baina x fabor
Anger,Cuando un niño hace un berrinche porque querían un hermanito en vez de hermanita. Qué propones? Que aborte la mamá y lo intente otra vez?
