,emotion,text,Clean_Text
172,Anger,"Una nena de 9 años q dice “me quiero morir, me dicen gorda” e intenta suicidarse tomando pastillas.Q MAL ESTAMOS X FAVOR! #Tristeza","Una nena de 9 años q dice “me quiero morir, dicen gorda” e intenta suicidarse tomando pastillas.Q MAL ESTAMOS X FAVOR! #Tristeza"
173,Anger,Que rabia sentirme preocupada y no poder evadirlo😬😡,Que rabia sentirme preocupada poder evadirlo😬😡
174,Anger,@ArgTylerPosey @DEMIF4NCY Esto es deprimente :'(,Esto es deprimente :'(
175,Anger,En momentos de cansancio como este me dan ganas de renunciar,En momentos de cansancio como este dan ganas de renunciar
176,Anger,"Ando resentida, mejor me voy","Ando resentida, mejor voy"
177,Anger,Ayyy que horror casi entro a wpsss,Ayyy que horror casi entro wpsss
178,Anger,"Tu mamá en vez de dar a luz dio oscuridad, pinche morra.","Tu mamá en vez de dar luz dio oscuridad, pinche morra."
179,Anger,"Yo no hago las cosas para ""callar bocas"", yo las hago por satisfacción propia, locas.","Yo hago las cosas para ""callar bocas"", yo las hago por satisfacción propia, locas."
180,Anger,Ayer antes de irme me salió lo de la escoba y hoy cuando me levanto sigue todo igual. ,Ayer antes de irme salió lo de la escoba hoy cuando levanto sigue todo igual.
181,Anger,@LasMayores Pues falta Osuna o que ser mexicano no cuenta como latino? ⚾😡😉,Pues falta Osuna que ser mexicano cuenta como latino? ⚾😡😉
182,Anger,"Camaño dando clases, habiendo comprado su título a los 60 años ","Camaño dando clases, habiendo comprado su título los 60 años"
183,Anger,Voy a dormir seis horas y luego clase de 8 de la mañana y no termino el día hasta que acabe el curso a las 22:00. Bieen #ironia,Voy dormir seis horas luego clase de 8 de la mañana termino el día hasta que acabe el curso las 22:00. Bieen #ironia
184,Anger,"@NTN24ve Este narco es impresentable...además de narco y corrupto... sólo sabe amenazar. Ordinario, además.","Este narco es impresentable...además de narco corrupto... sólo sabe amenazar. Ordinario, además."
185,Anger,"@sergioulloa1 Que indignación 😠, con esa plata podrían sacar a cuantas familias de la pobreza","Que indignación 😠, con esa plata podrían sacar cuantas familias de la pobreza"
186,Anger,Hay que darlo todo hasta cuando estás enfadada,Hay que darlo todo hasta cuando estás enfadada
187,Anger,Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.,Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.
188,Anger,Si hay que ir se va.... a las 20 nos vemos #castellers #xiquetstgn #rabia #orgull,Si hay que ir se va.... las 20 nos vemos #castellers #xiquetstgn #rabia #orgull
189,Anger,Nunca jueguen con mi ansiedad,Nunca jueguen con mi ansiedad
190,Anger,"Estaba furioso de no tener zapatos; entonces encontré a un hombre que no tenía píes, y me sentí contento de mi mismo","Estaba furioso de tener zapatos; entonces encontré un hombre que tenía píes, sentí contento de mi mismo"
191,Anger,"La gente siempre piensa que los estoy mirando mal. Yo no miro mal a nadie, tengo cara de amargado y ya.","La gente siempre piensa que los estoy mirando mal. Yo miro mal nadie, tengo cara de amargado ya."
192,Anger,tengo tanta bronca junta q voy a terminar llorando lpm,tengo tanta bronca junta q voy terminar llorando lpm
193,Anger,"Cada vez que digo pongo el pc y me pongo a estudiar, truena. #tormenta ","Cada vez que digo pongo el pc pongo estudiar, truena. #tormenta"
194,Anger,"Mi superagenda handmade me dice hoy:""Por cada minuto que estas enfadada pierdes sesenta segundos de felicidad""😀😀😀","Mi superagenda handmade dice hoy:""Por cada minuto que estas enfadada pierdes sesenta segundos de felicidad""😀😀😀"
195,Anger,no me tiro para atras no me importa quien sos no sean tan cobarde y boxea con este chabon 🎶😛,tiro para atras importa quien sos sean tan cobarde boxea con este chabon 🎶😛
196,Anger,"He soñado que me declaraba a un chaval, después de salvarle la vida, y me rechaza porque estoy ""rellenita"". Decía que no era por ofender »","soñado que declaraba un chaval, después de salvarle la vida, rechaza porque estoy ""rellenita"". Decía que era por ofender »"
197,Anger,"supongo que una se cansa de hacer daño y huye como una cobarde (te dejé de seguir bloqueándote y desbloqueándote, no entré en tu cuenta)","supongo que una se cansa de hacer daño huye como una cobarde (te dejé de seguir bloqueándote desbloqueándote, entré en tu cuenta)"
198,Anger,"@MPvenezolano Pronto la veremos en un tribunal y destituida por corrupta y traidora, por su inacción y complicidad en el terrorismo!!!","Pronto la veremos en un tribunal destituida por corrupta traidora, por su inacción complicidad en el terrorismo!!!"
199,Anger,Yo y mi suerte para cruzarme con chabones con hijas y las hermosas madres celosas👏👏😡,Yo mi suerte para cruzarme con chabones con hijas las hermosas madres celosas👏👏😡
200,Anger,"Es absurdo sobre todo porque la gente y me incluyo esta enfadada, nadie se hubiera enfadado si hubieran retrasado Baby Driver.","Es absurdo sobre todo porque la gente incluyo esta enfadada, nadie se hubiera enfadado si hubieran retrasado Baby Driver."
201,Anger,".@NicoleCav18 es la peor, se tiro al sofá a ver Master chef mientras Paola y yo hacemos la maqueta. #INDIGNADA",". es la peor, se tiro al sofá ver Master chef mientras Paola yo hacemos la maqueta. #INDIGNADA"
202,Anger,"@Clentrus @DalasReview lo consideras alguien terrible,pero¿te das cuenta de lo que escribes?","lo consideras alguien terrible,pero¿te das cuenta de lo que escribes?"
203,Anger,@xjoseluis Ya sé 😠,Ya sé 😠
204,Anger,"Al que no ha visto, no le consta. Por ende no inventen chismes ","Al que ha visto, le consta. Por ende inventen chismes"
205,Anger,Como cuando le dices a tu mamá que la amas pero te deje en visto 😟,Como cuando le dices tu mamá que la amas pero te deje en visto 😟
206,Anger,"@xBxnsheeAriel @LobaDxlDesierto @psychofhabit Pero ella es mala mami, muy muy mala * digo mirando a Corrida enfadada*","Pero ella es mala mami, muy muy mala * digo mirando Corrida enfadada*"
207,Anger,O la gente confía demasiado fácil en otra gente o yo soy súper desconfiada. Me tiro por la segunda,la gente confía demasiado fácil en otra gente yo soy súper desconfiada. tiro por la segunda
208,Anger,"Me verás volar, por la ciudad de la furia... Donde nadie sabe de mí, y yo soy parte de todos.","verás volar, por la ciudad de la furia... Donde nadie sabe de mí, yo soy parte de todos."
209,Anger,"Primer Disgusto del día. Me acaban de comunicar un robo en el colegio. Se han llevado, al menos, un ordenador. Suma y sigue, por desgracia.","Primer Disgusto del día. acaban de comunicar un robo en el colegio. Se han llevado, al menos, un ordenador. Suma sigue, por desgracia."
210,Anger,"Por ser Familiar de un corrupto, ladrón y asesino del gobierno, tengo que jalarle bolas y defenderlo? Eso si es Tener dignidad! #sarcasmo","Por ser Familiar de un corrupto, ladrón asesino del gobierno, tengo que jalarle bolas defenderlo? Eso si es Tener dignidad! #sarcasmo"
211,Anger,"Pero la verdad es que por muy mierda que sea la Selecta, nos da más alegría que los 84 hijos de puta que solo van a ver porno a la AL (2/2)","Pero la verdad es que por muy mierda que sea la Selecta, nos da más alegría que los 84 hijos de puta que solo van ver porno la AL (2/2)"
212,Anger,Ese tema de que Leo Castro está ansioso y por eso no marca ni por error ya no se lo traga ni tu Abuela; El nivel es PERVERSO!!,Ese tema de que Leo Castro está ansioso por eso marca ni por error ya se lo traga ni tu Abuela; El nivel es PERVERSO!!
213,Anger,Odio ser tan ansioso,Odio ser tan ansioso
214,Anger,@malditaternura @atvpe A sacar todo el juego entre el terrorismo de estado y SL; en tanto muchos inocentes morían,sacar todo el juego entre el terrorismo de estado SL; en tanto muchos inocentes morían
215,Anger,@bahia_mall En @ElAlbanBorja no hay ñengosos!!! ,En hay ñengosos!!!
216,Anger,@los14polichacao Lamentablemente a este gobierno no le importa paren la huelga. Los necesitamos vivos,Lamentablemente este gobierno le importa paren la huelga. Los necesitamos vivos
217,Anger,"Lo quise correr a Matias y me sangró la boca, tan agradable mi novio","Lo quise correr Matias sangró la boca, tan agradable mi novio"
218,Anger,@MatiasM0106 Estoy ofendida porque me clavaste el visto sabes? Asique anda con ellos,Estoy ofendida porque clavaste el visto sabes? Asique anda con ellos
219,Anger,@edufeiok ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI Y ESO ES UNA INJURIA GRAVE!,ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI ESO ES UNA INJURIA GRAVE!
220,Anger,@kaarenganem Tú no te hagas la graciosa que si los pides,Tú te hagas la graciosa que si los pides
221,Anger,Me da cualquier rabia que nadie linchó a @MarisolTurres cuando dijo que habían violaciones violentas y no violentas. Vieja ridícula.,da cualquier rabia que nadie linchó cuando dijo que habían violaciones violentas violentas. Vieja ridícula.
222,Anger,brayand y yo no nos podemos  juntar porque la descargamos  con todo el mundo ,brayand yo nos podemos juntar porque la descargamos con todo el mundo
223,Anger,Lcdsm tengo sueño pero no me puedo dormir 😤,Lcdsm tengo sueño pero puedo dormir 😤
224,Anger,Me puse a llorar de mal y después paraba enojada y decia soy fuerte. Que onda Es como si el diablo me quiere mal y Dios me dice no caigas❤,puse llorar de mal después paraba enojada decia soy fuerte. Que onda Es como si el diablo quiere mal Dios dice caigas❤
225,Anger,Muchos de los que opinan sobre la detención de Lula luego defienden a voz en cuello la no injerencia en asuntos extranjeros.,Muchos de los que opinan sobre la detención de Lula luego defienden voz en cuello la injerencia en asuntos extranjeros.
226,Anger,@ruizjavier21 @Segoviadanilo Cuando estés aquí 😡,Cuando estés aquí 😡
227,Anger,Y esto de la recuperación a casi una semana... Imposible !! #Dolor #desolación #angustia  #tristeza  #perdida #muerte #impotencia,esto de la recuperación casi una semana... Imposible !! #Dolor #desolación #angustia #tristeza #perdida #muerte #impotencia
228,Anger,Como se atreve a venir a mi casa asi como asi ,Como se atreve venir mi casa asi como asi
229,Anger,@ElyangelicaNews @osmarycnn Mira pues... Tan tímido que es..  SIN VERGÜENZA,Mira pues... Tan tímido que es.. SIN VERGÜENZA
230,Anger,Cuando lea esto se va a ofender porque no le dije que seguía despierta jjkjajsjs ay,Cuando lea esto se va ofender porque le dije que seguía despierta jjkjajsjs ay
231,Anger,Ah no. Pasa lo mismo otra vez y me voy a enojar ,Ah no. Pasa lo mismo otra vez voy enojar
232,Anger,"Es que esta es la venganza porque cuando estaba en mis años mozos, no me salían nunca","Es que esta es la venganza porque cuando estaba en mis años mozos, salían nunca"
233,Anger,Hace Envenenar!!! MAL,Hace Envenenar!!! MAL
234,Anger,4 niños escapan del sename 2 presos x robo balón gas y drogados no querrían suicidarse? niño grave cae desde 15 mts y nadie se presenta trib,4 niños escapan del sename 2 presos x robo balón gas drogados querrían suicidarse? niño grave cae desde 15 mts nadie se presenta trib
235,Anger,Cómo me enferrrrman estás cosassss ,Cómo enferrrrman estás cosassss
236,Anger,"Temblores,huracanes,el popo activo y ahora Sofía Niño de Rivera cancela su show? #CuantosMasEPN #FuerzaMexico #Sarcasmo 😒#ParaSerHonestosYo","Temblores,huracanes,el popo activo ahora Sofía Niño de Rivera cancela su show? #CuantosMasEPN #FuerzaMexico #Sarcasmo 😒#ParaSerHonestosYo"
237,Anger,"Pierna de mierda ,cansada de no poder hacer cosas que antes la hacía tan fácil ","Pierna de mierda ,cansada de poder hacer cosas que antes la hacía tan fácil"
238,Anger,cuando le erras a las teclas...#Rabia #Traición #Histeriquismo,cuando le erras las teclas...#Rabia #Traición #Histeriquismo
239,Anger,Ohhh hasta se me fue el sueño del Disgusto 😔,Ohhh hasta se fue el sueño del Disgusto 😔
240,Anger,Pa es una pesadilla,Pa es una pesadilla
241,Anger,@DavidChoro Y mira que para que te espanten a ti.... 😈 ,mira que para que te espanten ti.... 😈
242,Anger,"@luciamcias La vida esta enojada conmigo, yo soy feliz","La vida esta enojada conmigo, yo soy feliz"
243,Anger,"@AMERICA_1916 A pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático y humilde.","pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático humilde."
244,Anger,Que partido se me fue de las manos la concha de la lora 😠,Que partido se fue de las manos la concha de la lora 😠
245,Anger,"Estoy cansado de estar en mi casa haciendo nada, necesito trabajar.","Estoy cansado de estar en mi casa haciendo nada, necesito trabajar."
246,Anger,@RamsesGirala Pero que pez amargo que sos...,Pero que pez amargo que sos...
247,Anger,"@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.","mariguanita, cuando te llegue la ley te pongas llorar como una marica. Se te nota la cara de pargo."
248,Anger,Que perra del orto no para mas de torear,Que perra del orto para mas de torear
249,Anger,Me enfurece la gente que desconoce la importancia de cada delegación en la Cd de México #ira 😠,enfurece la gente que desconoce la importancia de cada delegación en la Cd de México #ira 😠
250,Anger,@AngelSalFollas @rbr22recre @el_pais Insultar es que no te paguen.,Insultar es que te paguen.
251,Anger,Si hay algo que me da rabia es sentir que estoy perdiendo el tiempo con algo o alguien.,Si hay algo que da rabia es sentir que estoy perdiendo el tiempo con algo alguien.
252,Anger,ver esas transmisiones de crunchy es peor que pasar oyendo esa horrenda canción que se hizo popular en este hemisferio,ver esas transmisiones de crunchy es peor que pasar oyendo esa horrenda canción que se hizo popular en este hemisferio
253,Anger,El corazon helado como puede ser? si dentro de mis venas fluye sangre hirviendo.,El corazon helado como puede ser? si dentro de mis venas fluye sangre hirviendo.
254,Anger,Si iaso por tu lado y no te saludo nq  o tomes como enojo que los amores q e se quieren se saludan con los ojos.,Si iaso por tu lado te saludo nq tomes como enojo que los amores q e se quieren se saludan con los ojos.
255,Anger,"@loveslywatson omg me paso lo mismo la otra vez, tremendo moretón en él culo me hice","omg paso lo mismo la otra vez, tremendo moretón en él culo hice"
256,Anger,Hoy mi tl de facebook podría llamarse perfectamente @lesssad enfurecida,Hoy mi tl de facebook podría llamarse perfectamente enfurecida
